LOC,NumParameters,NumBranches,NestingDepth,NumCodeSmells,NumLocalVariables,NumRevisions,NumAuthors,TotalStmtAdded,TotalStmtDeleted,MaxChurn,AvgChurn,HasFixHistory,Buggy
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.012048,0.047619,0,0,0,0,0.074074,0.083333,0.004494,0,0.012931,0.008621,0,no
0.012048,0.047619,0,0,0,0.016129,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.024096,0.047619,0,0,0,0.032258,0.074074,0.083333,0.024719,0.016568,0.094828,0.077586,0,no
0.018072,0.142857,0,0,0,0,0.074074,0.083333,0.007865,0.001183,0.025862,0.017241,0,no
0.01506,0.095238,0.010638,0,0,0.032258,0.092593,0.083333,0.007303,0.001775,0.021552,0.013793,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.012048,0.047619,0,0,0,0.016129,0.092593,0.083333,0.00618,0.001775,0.017241,0.012069,0,no
0.009036,0,0,0,0,0,0.092593,0.083333,0.005056,0.001775,0.012931,0.010345,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.01506,0.047619,0,0,0,0,0.092593,0.083333,0.007303,0.001775,0.021552,0.013793,0,no
0.009036,0.142857,0,0,0,0,0.074074,0.083333,0.019101,0.016568,0.12931,0.06681,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.006024,0,0,0,0,0,0.037037,0.083333,0.002247,0,0.008621,0.008621,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.021084,0.142857,0,0,0,0.016129,0.055556,0.083333,0.008427,0.000592,0.034483,0.022989,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.054217,0,0,0,0,0,0.111111,0.083333,0.020225,0,0.077586,0.025862,0,no
0.054217,0.761905,0,0,0,0,0.037037,0.083333,0.020225,0,0.077586,0.077586,0,no
0.054217,0.047619,0,0,0,0,0.111111,0.083333,0.020225,0,0.077586,0.025862,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
