@relation training

@attribute LOC numeric
@attribute NumParameters numeric
@attribute NumBranches numeric
@attribute NestingDepth numeric
@attribute NumCodeSmells numeric
@attribute NumLocalVariables numeric
@attribute NumRevisions numeric
@attribute NumAuthors numeric
@attribute TotalStmtAdded numeric
@attribute TotalStmtDeleted numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute HasFixHistory numeric
@attribute IsBuggy {no,yes}

@data
51,1,16,1,0,0,7,6,357,0,51,51,1,no
6,1,1,1,1,1,7,6,42,0,6,6,1,no
3,1,0,0,0,0,7,6,21,0,3,3,1,no
3,0,0,0,0,0,7,6,21,0,3,3,1,no
3,0,0,0,0,0,7,6,21,0,3,3,1,no
3,0,0,0,0,0,7,6,21,0,3,3,1,no
27,0,0,0,0,0,7,6,189,0,27,27,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,2,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
5,1,1,1,1,0,7,6,35,0,5,5,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
5,1,1,1,1,0,7,6,35,0,5,5,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
4,1,0,0,1,0,7,6,28,0,4,4,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,2,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
5,1,1,1,1,0,7,6,35,0,5,5,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,2,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
5,1,1,1,1,0,7,6,35,0,5,5,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
4,1,0,0,2,0,7,6,28,0,4,4,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,1,0,7,6,21,0,3,3,1,no
3,0,1,0,1,0,7,6,21,0,3,3,1,no
6,2,1,1,1,0,7,6,42,0,6,6,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,2,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
5,1,1,1,1,0,7,6,35,0,5,5,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
4,1,0,0,2,0,7,6,28,0,4,4,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
4,1,0,0,2,0,7,6,28,0,4,4,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
4,1,0,0,2,0,7,6,28,0,4,4,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
4,1,0,0,2,0,7,6,28,0,4,4,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
4,1,0,0,2,0,7,6,28,0,4,4,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
4,1,0,0,2,0,7,6,28,0,4,4,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
4,1,0,0,2,0,7,6,28,0,4,4,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
4,1,0,0,2,0,7,6,28,0,4,4,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,0,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,1,0,7,6,21,0,3,3,1,no
109,2,30,2,1,0,7,6,763,0,109,109,1,no
35,1,15,1,1,0,7,6,245,0,35,35,1,no
38,1,16,1,1,0,7,6,266,0,38,38,1,no
7,1,2,1,2,0,7,6,49,0,7,7,1,no
125,1,46,2,62,30,7,6,875,0,125,125,1,no
64,0,15,1,45,16,7,6,448,0,64,64,1,no
157,1,46,2,0,1,7,6,1099,0,157,157,1,no
3,1,0,0,0,0,7,6,21,0,3,3,1,no
3,1,0,0,1,0,7,6,21,0,3,3,1,no
3,1,0,0,1,0,7,6,21,0,3,3,1,no
129,0,34,2,14,2,7,6,903,0,129,129,1,no
2,0,0,0,1,0,7,6,14,0,2,2,1,no
7,1,1,1,1,0,7,6,49,0,7,7,1,no
8,1,1,1,1,0,7,6,56,0,8,8,1,no
3,0,0,0,0,0,7,6,21,0,3,3,1,no
163,2,34,4,6,5,7,6,1141,0,163,163,1,no
98,2,21,3,2,1,7,6,686,0,98,98,1,no
3,0,0,0,0,0,7,6,21,0,3,3,1,no
101,2,31,2,2,3,7,6,707,0,101,101,1,no
74,2,16,2,5,6,7,6,518,0,74,74,1,no
4,2,0,0,0,0,7,6,28,0,4,4,1,no
2,0,0,0,1,0,7,6,14,0,2,2,1,no
29,1,5,1,1,1,7,6,203,0,29,29,1,no
0,3,0,0,0,0,4,4,0,0,0,0,1,no
0,2,0,0,0,0,4,4,0,0,0,0,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
6,0,2,1,0,0,4,4,24,0,6,6,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
5,3,0,0,0,0,4,4,20,0,5,5,1,no
0,3,0,0,0,0,4,4,0,0,0,0,1,no
10,3,1,1,0,1,4,4,40,0,10,10,1,no
3,2,0,0,0,0,4,4,12,0,3,3,1,no
21,3,4,2,1,6,4,4,84,0,21,21,1,no
9,1,2,2,0,2,4,4,36,0,9,9,1,no
7,1,1,1,0,0,4,4,28,0,7,7,1,no
10,1,2,1,0,1,4,4,40,0,10,10,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
7,3,1,1,0,0,4,4,28,0,7,7,1,no
46,2,15,14,1,8,4,4,184,0,46,46,1,no
2,0,0,0,0,0,4,4,8,0,2,2,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
9,3,1,1,0,1,4,4,36,0,9,9,1,no
14,2,3,3,0,2,4,4,56,0,14,14,1,yes
2,2,0,0,1,0,4,4,8,0,2,2,1,no
2,0,0,0,1,0,4,4,8,0,2,2,1,no
2,1,0,0,1,0,4,4,8,0,2,2,1,no
2,1,0,0,1,0,4,4,8,0,2,2,1,no
2,1,0,0,1,0,4,4,8,0,2,2,1,no
2,1,0,0,1,0,4,4,8,0,2,2,1,no
2,1,0,0,1,0,4,4,8,0,2,2,1,no
2,1,0,0,1,0,4,4,8,0,2,2,1,no
2,2,0,0,0,0,4,4,8,0,2,2,1,no
2,0,0,0,0,0,4,4,8,0,2,2,1,no
0,2,0,0,0,0,4,4,0,0,0,0,1,no
0,0,0,0,0,0,4,4,0,0,0,0,1,no
0,1,0,0,0,0,4,4,0,0,0,0,1,no
0,1,0,0,0,0,4,4,0,0,0,0,1,no
0,1,0,0,0,0,4,4,0,0,0,0,1,no
0,1,0,0,0,0,4,4,0,0,0,0,1,no
0,1,0,0,0,0,4,4,0,0,0,0,1,no
0,1,0,0,0,0,4,4,0,0,0,0,1,no
0,2,0,0,0,0,4,4,0,0,0,0,1,no
0,0,0,0,0,0,4,4,0,0,0,0,1,no
2,0,0,0,1,0,6,5,12,0,2,2,1,no
3,1,0,0,0,0,6,5,18,0,3,3,1,no
3,2,0,0,0,0,6,5,18,0,3,3,1,no
3,1,0,0,0,0,6,5,18,0,3,3,1,no
5,1,1,1,0,1,4,3,20,0,5,5,0,no
5,3,0,0,0,0,4,4,20,0,5,5,1,no
5,1,1,1,0,1,4,3,20,0,5,5,0,no
5,3,0,0,0,0,4,4,20,0,5,5,1,no
5,1,1,1,0,1,4,3,20,0,5,5,0,no
5,3,0,0,0,0,4,4,20,0,5,5,1,no
5,1,1,1,0,1,4,3,20,0,5,5,0,no
6,4,0,0,0,0,4,4,24,0,6,6,1,no
5,1,1,1,0,1,4,3,20,0,5,5,0,no
5,3,0,0,0,0,4,4,20,0,5,5,1,no
5,1,1,1,0,1,4,3,20,0,5,5,0,no
5,3,0,0,0,0,4,4,20,0,5,5,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
4,2,0,0,0,0,4,4,16,0,4,4,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
4,0,0,0,0,1,4,4,16,0,4,4,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
6,1,1,1,0,0,4,4,24,0,6,6,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
10,3,0,0,0,0,4,4,40,0,10,10,1,no
4,4,0,0,0,0,4,4,16,0,4,4,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
11,2,2,2,1,2,4,4,44,0,11,11,1,no
4,1,0,0,0,0,4,4,16,0,4,4,1,no
17,0,3,3,1,4,4,4,68,0,17,17,1,no
19,1,2,2,1,4,4,4,76,0,19,19,1,no
6,0,0,0,0,1,4,4,24,0,6,6,1,no
7,2,2,1,0,1,4,4,28,0,7,7,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,2,0,0,0,0,4,4,12,0,3,3,1,no
4,2,0,0,0,0,4,4,16,0,4,4,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
6,2,1,1,0,0,4,4,24,0,6,6,1,no
7,3,1,1,0,0,4,4,28,0,7,7,1,no
7,3,1,1,0,0,4,4,28,0,7,7,1,no
6,2,1,1,2,0,4,4,24,0,6,6,1,no
9,1,1,1,1,1,4,4,36,0,9,9,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
5,1,0,0,0,0,4,4,20,0,5,5,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
9,0,0,0,0,0,4,4,36,0,9,9,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
11,0,3,1,0,0,4,4,44,0,11,11,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
16,3,3,3,2,5,4,4,64,0,16,16,1,no
8,1,1,1,0,2,4,4,32,0,8,8,1,no
13,1,1,1,1,2,4,4,52,0,13,13,1,no
3,2,0,0,1,0,4,4,12,0,3,3,1,no
23,0,4,4,3,5,4,4,92,0,23,23,1,no
14,4,2,2,2,2,4,4,56,0,14,14,1,no
16,3,3,3,2,3,4,4,64,0,16,16,1,no
9,4,1,1,0,2,4,4,36,0,9,9,1,no
6,1,0,0,1,3,4,4,24,0,6,6,1,no
6,2,0,0,1,3,4,4,24,0,6,6,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
57,2,12,4,0,12,4,4,228,0,57,57,1,no
64,4,12,4,4,15,4,4,256,0,64,64,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
104,6,19,5,15,18,4,4,416,0,104,104,1,no
23,3,3,1,5,6,4,4,92,0,23,23,1,no
23,0,4,3,1,6,4,4,92,0,23,23,1,no
11,2,0,0,0,0,4,4,44,0,11,11,1,no
9,7,0,0,0,0,4,4,36,0,9,9,1,no
7,5,1,1,1,1,7,5,49,0,7,7,1,no
9,6,2,2,3,0,7,5,63,0,9,9,1,no
2,1,0,0,1,0,4,4,8,0,2,2,1,no
3,3,0,0,0,0,4,4,12,0,3,3,1,no
6,3,2,1,2,0,4,4,24,0,6,6,1,no
2,0,0,0,1,0,4,4,8,0,2,2,1,no
0,0,0,0,0,0,4,4,0,0,0,0,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
8,1,1,1,0,3,4,4,32,0,8,8,1,no
5,3,0,0,0,0,4,4,20,0,5,5,1,no
0,1,0,0,1,0,4,4,0,0,0,0,1,no
0,1,0,0,1,0,4,4,0,0,0,0,1,no
0,2,0,0,1,0,4,4,0,0,0,0,1,no
0,1,0,0,1,0,4,4,0,0,0,0,1,no
0,1,0,0,1,0,4,4,0,0,0,0,1,no
0,0,0,0,1,0,4,4,0,0,0,0,1,no
0,1,0,0,1,0,4,4,0,0,0,0,1,no
0,1,0,0,2,0,4,4,0,0,0,0,1,no
0,0,0,0,1,0,4,4,0,0,0,0,1,no
0,2,0,0,2,0,4,4,0,0,0,0,1,no
0,3,0,0,2,0,4,4,0,0,0,0,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
6,0,0,0,0,1,4,4,24,0,6,6,1,no
7,1,1,1,1,0,4,4,28,0,7,7,1,no
4,2,0,0,0,0,4,4,16,0,4,4,1,no
20,1,2,2,4,5,4,4,80,0,20,20,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,2,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
10,1,2,2,0,3,4,4,40,0,10,10,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
2,0,0,0,0,0,4,4,8,0,2,2,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
5,2,1,1,0,0,5,5,24,0,5,4.8,1,yes
9,1,2,2,0,1,5,5,41,0,9,8.2,1,yes
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
2,0,0,0,0,0,6,5,14,0,5,2.333333,1,yes
12,2,2,2,0,3,4,4,48,0,12,12,1,no
2,1,0,0,1,0,4,4,8,0,2,2,1,no
3,2,0,0,1,0,4,4,12,0,3,3,1,no
3,3,0,0,1,0,4,4,12,0,3,3,1,no
2,0,0,0,0,0,4,4,8,0,2,2,1,no
3,1,0,0,0,0,7,5,33,0,16,4.714286,1,no
16,0,2,2,1,0,8,5,103,7,16,13.75,1,no
12,0,2,2,1,0,7,5,72,0,12,10.285714,1,no
8,3,0,0,0,1,4,4,32,0,8,8,1,no
6,1,1,1,0,0,4,4,24,0,6,6,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
13,0,3,3,0,0,4,4,52,0,13,13,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
6,2,0,0,0,2,4,4,24,0,6,6,1,no
33,1,7,2,1,5,4,4,132,0,33,33,1,no
12,0,2,2,0,2,4,4,48,0,12,12,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
4,1,0,0,0,1,4,4,16,0,4,4,1,no
10,1,2,2,0,1,4,4,40,0,10,10,1,no
22,2,2,1,2,2,4,4,88,0,22,22,1,no
11,1,1,1,1,0,4,4,44,0,11,11,1,no
10,1,2,2,0,0,4,4,40,0,10,10,1,no
9,0,1,1,0,0,4,4,36,0,9,9,1,no
17,0,3,3,2,3,4,4,68,0,17,17,1,no
7,0,1,1,0,1,4,4,28,0,7,7,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
14,1,3,3,0,5,4,4,56,0,14,14,1,no
14,0,1,1,0,2,4,4,56,0,14,14,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
2,1,0,0,0,0,4,4,8,0,2,2,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
11,0,2,2,0,3,4,4,44,0,11,11,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
8,1,1,1,0,1,4,4,32,0,8,8,1,no
7,1,1,0,0,3,4,4,28,0,7,7,1,no
31,1,4,3,3,5,4,4,124,0,31,31,1,no
17,1,3,2,2,3,4,4,68,0,17,17,1,no
20,6,0,0,0,5,10,8,82,0,19,8.2,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
13,1,1,1,1,3,4,4,52,0,13,13,1,no
5,2,0,0,1,1,4,4,20,0,5,5,1,no
9,3,1,1,1,2,4,4,36,0,9,9,1,no
5,2,1,1,0,0,4,4,20,0,5,5,1,no
8,0,1,1,0,1,4,4,32,0,8,8,1,no
3,2,0,0,0,0,4,4,12,0,3,3,1,no
7,1,2,2,1,1,4,4,28,0,7,7,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
6,0,0,0,0,1,4,4,24,0,6,6,1,no
4,1,0,0,1,1,4,4,16,0,4,4,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,1,0,4,4,12,0,3,3,1,no
0,0,0,0,0,0,4,4,0,0,0,0,1,no
0,0,0,0,0,0,4,4,0,0,0,0,1,no
0,1,0,0,0,0,4,4,0,0,0,0,1,no
0,0,0,0,0,0,4,4,0,0,0,0,1,no
0,0,0,0,0,0,4,4,0,0,0,0,1,no
0,0,0,0,0,0,4,4,0,0,0,0,1,no
0,0,0,0,0,0,4,4,0,0,0,0,1,no
0,0,0,0,0,0,4,4,0,0,0,0,1,no
0,1,0,0,0,0,4,4,0,0,0,0,1,no
0,1,0,0,0,0,4,4,0,0,0,0,1,no
0,3,0,0,0,0,4,4,0,0,0,0,1,no
0,1,0,0,0,0,4,4,0,0,0,0,1,no
20,2,2,2,2,3,5,5,81,1,20,16.4,1,no
44,2,7,4,2,7,4,4,176,0,44,44,1,no
6,3,0,0,2,0,4,4,24,0,6,6,1,no
11,0,1,1,0,1,4,4,36,0,9,9,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
20,1,2,2,2,3,4,4,80,0,20,20,1,no
9,0,1,1,1,1,4,4,36,0,9,9,1,no
5,1,1,1,1,1,4,4,20,0,5,5,1,no
61,2,6,2,6,10,6,5,246,2,61,41.333333,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
11,0,1,1,0,1,4,4,40,0,10,10,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
23,1,5,4,3,5,4,4,92,0,23,23,1,no
20,1,2,2,2,2,4,4,80,0,20,20,1,no
10,0,1,1,1,1,4,4,40,0,10,10,1,no
55,3,5,2,5,9,6,5,222,2,55,37.333333,1,no
4,1,0,0,0,0,4,4,16,0,4,4,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
46,2,7,4,3,5,4,4,184,0,46,46,1,no
5,2,1,1,0,0,4,4,20,0,5,5,1,no
6,4,0,0,2,0,4,4,24,0,6,6,1,no
108,0,21,6,13,14,4,4,432,0,108,108,1,no
5,0,1,1,0,0,4,4,20,0,5,5,1,no
10,0,2,2,3,0,4,4,40,0,10,10,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
9,1,1,1,0,1,4,4,36,0,9,9,1,no
12,1,1,1,2,3,4,4,48,0,12,12,1,no
11,0,2,2,1,3,4,4,44,0,11,11,1,no
13,0,2,2,1,1,4,4,52,0,13,13,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
18,0,2,1,2,1,4,4,72,0,18,18,1,no
139,2,27,6,15,17,4,4,556,0,139,139,1,no
6,1,1,1,1,0,4,4,24,0,6,6,1,no
8,1,2,1,2,1,4,4,32,0,8,8,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
9,0,1,1,0,2,4,4,36,0,9,9,1,no
12,2,3,1,5,2,4,4,48,0,12,12,1,no
5,1,0,0,1,0,4,4,20,0,5,5,1,no
10,1,1,1,0,1,4,4,40,0,10,10,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
9,0,1,1,0,1,4,4,36,0,9,9,1,no
4,1,0,0,0,0,4,4,16,0,4,4,1,no
58,3,12,3,2,8,4,4,232,0,58,58,1,no
12,3,3,1,0,0,4,4,48,0,12,12,1,no
11,1,2,1,0,1,4,4,44,0,11,11,1,no
5,1,1,0,1,1,4,4,20,0,5,5,1,no
8,2,1,1,0,0,4,4,32,0,8,8,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
13,0,2,1,2,2,4,4,52,0,13,13,1,no
11,1,1,1,2,4,4,4,44,0,11,11,1,no
2,0,0,0,1,0,4,4,8,0,2,2,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
8,1,1,1,1,0,4,4,32,0,8,8,1,no
30,1,8,5,1,4,4,4,120,0,30,30,1,no
9,2,1,1,0,0,4,4,36,0,9,9,1,no
4,2,0,0,0,0,4,4,16,0,4,4,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
40,1,10,5,0,7,4,4,160,0,40,40,1,no
11,1,1,1,1,1,4,4,44,0,11,11,1,no
9,2,1,1,0,1,4,4,36,0,9,9,1,no
5,2,0,0,0,0,4,4,20,0,5,5,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
16,2,2,2,1,2,4,4,64,0,16,16,1,no
38,2,6,3,3,6,4,4,152,0,38,38,1,no
9,0,1,1,1,1,4,4,36,0,9,9,1,no
5,1,0,0,0,0,4,4,20,0,5,5,1,no
18,2,3,1,4,3,4,4,72,0,18,18,1,no
2,0,0,0,2,0,4,4,8,0,2,2,1,no
44,2,7,3,7,6,4,4,176,0,44,44,1,no
4,2,1,1,1,0,4,4,16,0,4,4,1,no
9,0,1,1,0,1,4,4,36,0,9,9,1,no
4,1,0,0,0,0,4,4,16,0,4,4,1,no
5,0,0,0,0,1,4,4,20,0,5,5,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,1,1,0,0,0,4,4,12,0,3,3,1,no
12,2,2,2,0,2,4,4,48,0,12,12,1,no
9,2,2,1,1,0,4,4,36,0,9,9,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
4,1,0,0,0,0,4,4,16,0,4,4,1,no
7,0,1,1,0,0,4,4,28,0,7,7,1,no
9,1,1,1,0,1,4,4,36,0,9,9,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,2,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,1,0,4,4,12,0,3,3,1,no
9,0,2,2,0,0,4,4,36,0,9,9,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
10,1,2,2,0,2,4,4,40,0,10,10,1,no
18,0,2,2,0,5,4,4,72,0,18,18,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
4,3,0,0,0,1,4,4,16,0,4,4,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,1,0,0,1,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
24,2,1,1,3,6,4,4,96,0,24,24,1,no
30,2,9,4,8,5,11,9,127,7,30,12.181818,1,no
3,2,0,0,0,0,4,4,12,0,3,3,1,no
6,2,1,1,1,1,4,4,24,0,6,6,1,no
4,2,0,0,0,0,4,4,16,0,4,4,1,no
11,0,1,1,0,2,4,4,44,0,11,11,1,no
4,2,0,0,0,0,4,4,16,0,4,4,1,no
8,2,1,1,1,0,4,4,32,0,8,8,1,no
12,2,2,1,0,1,4,4,48,0,12,12,1,no
5,2,0,0,1,0,4,4,20,0,5,5,1,no
4,1,0,0,0,0,4,4,16,0,4,4,1,no
12,0,1,1,0,2,4,4,48,0,12,12,1,no
3,1,0,0,0,0,4,4,12,0,3,3,1,no
8,0,1,1,0,0,6,4,48,0,8,8,1,no
7,2,1,1,2,0,6,4,42,0,7,7,1,no
7,2,1,1,2,0,6,4,42,0,7,7,1,no
3,0,0,0,0,0,6,4,18,0,3,3,1,no
4,2,0,0,0,0,6,4,24,0,4,4,1,no
5,3,0,0,0,0,4,4,20,0,5,5,1,no
6,1,1,0,1,2,4,4,24,0,6,6,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
10,1,1,1,0,0,4,4,40,0,10,10,1,no
18,0,2,2,2,2,4,4,72,0,18,18,1,no
11,0,2,2,1,0,4,4,44,0,11,11,1,no
12,2,1,1,0,5,13,10,89,71,22,12.307692,1,no
10,1,1,1,0,0,4,4,40,0,10,10,1,no
7,0,1,1,0,0,4,4,28,0,7,7,1,no
9,4,1,1,0,0,4,4,36,0,9,9,1,no
14,2,1,1,1,3,4,4,56,0,14,14,1,no
2,0,0,0,1,0,4,4,8,0,2,2,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
6,2,0,0,0,2,4,4,24,0,6,6,1,no
0,2,0,0,0,0,4,4,0,0,0,0,1,no
23,1,4,2,2,2,4,4,92,0,23,23,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
6,1,1,1,0,0,4,4,24,0,6,6,1,no
3,0,0,0,0,0,4,4,12,0,3,3,1,no
0,2,0,0,0,0,4,4,0,0,0,0,1,no
