Key,CreationDate,ResolutionDate,OpeningVersionIndex,OpeningVersionName,FixedVersionIndex,FixedVersionName,InjectedVersionIndex,InjectedVersionName,AffectedVersionIndices,AffectedVersionNames,NumAssociatedCommits
STORM-2115,2016-09-22,2016-10-17,15,1.0.3,15,1.0.3,15,1.0.3,,,0
STORM-2142,2016-10-10,2016-10-18,15,1.0.3,15,1.0.3,15,1.0.3,26,2.0.0,3
STORM-2158,2016-10-20,2016-10-25,15,1.0.3,15,1.0.3,15,1.0.3,15|26,1.0.3|2.0.0,5
STORM-1985,2016-07-20,2016-10-25,12,1.0.2,15,1.0.3,11,1.0.1,,,3
STORM-2117,2016-09-22,2016-10-27,15,1.0.3,15,1.0.3,15,1.0.3,,,4
STORM-2175,2016-10-27,2016-11-03,15,1.0.3,15,1.0.3,15,1.0.3,16|26,1.1.0|2.0.0,7
STORM-2076,2016-09-01,2016-11-03,13,0.9.7,15,1.0.3,12,1.0.2,12,1.0.2,0
STORM-203,2014-01-28,2016-11-03,2,0.9.1-incubating,15,1.0.3,1,0.9.0.1,,,5
STORM-2185,2016-11-02,2016-11-07,15,1.0.3,15,1.0.3,15,1.0.3,,,3
STORM-2184,2016-11-02,2016-11-07,15,1.0.3,15,1.0.3,15,1.0.3,,,4
STORM-2189,2016-11-07,2016-11-09,15,1.0.3,15,1.0.3,15,1.0.3,,,3
STORM-2197,2016-11-10,2016-11-11,15,1.0.3,15,1.0.3,15,1.0.3,26,2.0.0,2
STORM-2196,2016-11-10,2016-11-14,15,1.0.3,15,1.0.3,15,1.0.3,,,4
STORM-2198,2016-11-11,2016-11-16,15,1.0.3,15,1.0.3,8,0.9.6,8|9|11|12,0.9.6|1.0.0|1.0.1|1.0.2,4
STORM-2205,2016-11-17,2016-11-20,15,1.0.3,15,1.0.3,15,1.0.3,15|26,1.0.3|2.0.0,2
STORM-2195,2016-11-09,2016-11-21,15,1.0.3,15,1.0.3,15,1.0.3,,,3
STORM-2052,2016-08-23,2016-11-22,13,0.9.7,15,1.0.3,12,1.0.2,15|16,1.0.3|1.1.0,4
STORM-2210,2016-11-21,2016-11-23,15,1.0.3,15,1.0.3,12,1.0.2,12,1.0.2,5
STORM-2213,2016-11-22,2016-11-24,15,1.0.3,15,1.0.3,15,1.0.3,,,3
STORM-2208,2016-11-19,2016-11-24,15,1.0.3,15,1.0.3,12,1.0.2,12|16,1.0.2|1.1.0,4
STORM-2174,2016-10-25,2016-11-30,15,1.0.3,15,1.0.3,15,1.0.3,,,0
STORM-2226,2016-11-30,2016-12-02,15,1.0.3,15,1.0.3,15,1.0.3,26,2.0.0,2
STORM-2234,2016-12-03,2016-12-06,15,1.0.3,15,1.0.3,15,1.0.3,,,2
STORM-2246,2016-12-16,2016-12-18,15,1.0.3,15,1.0.3,15,1.0.3,,,4
STORM-2245,2016-12-15,2016-12-18,15,1.0.3,15,1.0.3,15,1.0.3,26,2.0.0,4
STORM-2193,2016-11-08,2016-12-18,15,1.0.3,15,1.0.3,15,1.0.3,26,2.0.0,4
STORM-2101,2016-09-19,2016-12-18,15,1.0.3,15,1.0.3,15,1.0.3,,,4
STORM-2239,2016-12-09,2016-12-20,15,1.0.3,15,1.0.3,15,1.0.3,16|26,1.1.0|2.0.0,3
STORM-2190,2016-11-07,2016-12-20,15,1.0.3,15,1.0.3,7,0.10.0,7|9|26,0.10.0|1.0.0|2.0.0,4
STORM-2087,2016-09-11,2016-12-20,14,0.10.2,15,1.0.3,12,1.0.2,12|26,1.0.2|2.0.0,3
STORM-2251,2016-12-18,2016-12-22,15,1.0.3,15,1.0.3,15,1.0.3,,,4
STORM-2222,2016-11-28,2016-12-22,15,1.0.3,15,1.0.3,15,1.0.3,,,0
STORM-2256,2016-12-26,2016-12-27,15,1.0.3,15,1.0.3,15,1.0.3,,,0
STORM-2257,2016-12-26,2016-12-28,15,1.0.3,15,1.0.3,15,1.0.3,,,3
STORM-2104,2016-09-20,2016-12-29,15,1.0.3,15,1.0.3,15,1.0.3,16|26,1.1.0|2.0.0,7
STORM-2095,2016-09-14,2017-01-03,14,0.10.2,15,1.0.3,9,1.0.0,9|11|12|15|16,1.0.0|1.0.1|1.0.2|1.0.3|1.1.0,3
STORM-2267,2017-01-03,2017-01-04,15,1.0.3,15,1.0.3,15,1.0.3,16|26,1.1.0|2.0.0,3
STORM-1694,2016-04-07,2017-01-05,9,1.0.0,15,1.0.3,7,0.10.0,,,4
STORM-2276,2017-01-05,2017-01-06,15,1.0.3,15,1.0.3,15,1.0.3,15|16|26,1.0.3|1.1.0|2.0.0,3
STORM-2275,2017-01-04,2017-01-06,15,1.0.3,15,1.0.3,15,1.0.3,26,2.0.0,3
STORM-2272,2017-01-04,2017-01-06,15,1.0.3,15,1.0.3,15,1.0.3,26,2.0.0,5
STORM-2274,2017-01-04,2017-01-09,15,1.0.3,15,1.0.3,15,1.0.3,,,2
STORM-2271,2017-01-04,2017-01-09,15,1.0.3,15,1.0.3,15,1.0.3,,,3
STORM-2264,2016-12-27,2017-01-09,15,1.0.3,15,1.0.3,15,1.0.3,15|16|26,1.0.3|1.1.0|2.0.0,3
STORM-2279,2017-01-05,2017-01-10,15,1.0.3,15,1.0.3,15,1.0.3,26,2.0.0,3
STORM-2283,2017-01-11,2017-01-12,15,1.0.3,15,1.0.3,15,1.0.3,16|26,1.1.0|2.0.0,4
STORM-2268,2017-01-03,2017-01-12,15,1.0.3,15,1.0.3,15,1.0.3,,,3
STORM-2293,2017-01-16,2017-01-18,15,1.0.3,15,1.0.3,12,1.0.2,12|16|26,1.0.2|1.1.0|2.0.0,3
STORM-2295,2017-01-16,2017-01-19,15,1.0.3,15,1.0.3,15,1.0.3,,,3
STORM-2176,2016-10-28,2017-01-20,15,1.0.3,15,1.0.3,9,1.0.0,9|11|12,1.0.0|1.0.1|1.0.2,3
STORM-2305,2017-01-19,2017-01-23,15,1.0.3,15,1.0.3,15,1.0.3,26,2.0.0,3
STORM-2303,2017-01-19,2017-01-23,15,1.0.3,15,1.0.3,15,1.0.3,16|26,1.1.0|2.0.0,4
STORM-2330,2017-01-27,2017-01-30,15,1.0.3,15,1.0.3,15,1.0.3,,,4
STORM-2325,2017-01-25,2017-01-30,15,1.0.3,15,1.0.3,15,1.0.3,,,4
STORM-2323,2017-01-25,2017-02-01,15,1.0.3,15,1.0.3,15,1.0.3,,,3
STORM-2228,2016-11-30,2017-02-01,15,1.0.3,15,1.0.3,9,1.0.0,9|11|12|15|16|26,1.0.0|1.0.1|1.0.2|1.0.3|1.1.0|2.0.0,1
STORM-2336,2017-02-01,2017-02-02,15,1.0.3,15,1.0.3,15,1.0.3,,,3
STORM-2335,2017-02-01,2017-02-02,15,1.0.3,15,1.0.3,15,1.0.3,,,4
STORM-2331,2017-01-28,2017-02-02,15,1.0.3,15,1.0.3,15,1.0.3,,,3
STORM-2320,2017-01-24,2017-02-02,15,1.0.3,15,1.0.3,15,1.0.3,26,2.0.0,3
STORM-2324,2017-01-25,2017-02-03,15,1.0.3,15,1.0.3,15,1.0.3,,,4
STORM-2321,2017-01-24,2017-02-03,15,1.0.3,15,1.0.3,9,1.0.0,9|11|12|16|26,1.0.0|1.0.1|1.0.2|1.1.0|2.0.0,4
STORM-2337,2017-02-02,2017-02-04,15,1.0.3,15,1.0.3,9,1.0.0,9|11|12,1.0.0|1.0.1|1.0.2,1
STORM-2338,2017-02-03,2017-02-07,15,1.0.3,15,1.0.3,15,1.0.3,26,2.0.0,3
STORM-2350,2017-02-07,2017-02-08,15,1.0.3,15,1.0.3,9,1.0.0,9|26,1.0.0|2.0.0,2
STORM-2281,2017-01-10,2017-02-08,15,1.0.3,15,1.0.3,9,1.0.0,9,1.0.0,4
STORM-2270,2017-01-04,2017-02-08,15,1.0.3,15,1.0.3,8,0.9.6,8|9,0.9.6|1.0.0,0
STORM-2266,2016-12-29,2017-02-22,15,1.0.3,16,1.1.0,14,0.10.2,,,5
STORM-1363,2015-12-03,2017-02-22,9,1.0.0,16,1.1.0,6,0.9.5,10,0.10.1,3
STORM-2374,2017-02-22,2017-02-24,16,1.1.0,16,1.1.0,16,1.1.0,16|26,1.1.0|2.0.0,3
STORM-2372,2017-02-21,2017-02-24,16,1.1.0,16,1.1.0,16,1.1.0,26,2.0.0,1
STORM-2360,2017-02-14,2017-02-24,15,1.0.3,16,1.1.0,15,1.0.3,15,1.0.3,0
STORM-2334,2017-01-31,2017-02-24,15,1.0.3,16,1.1.0,14,0.10.2,26,2.0.0,2
STORM-1736,2016-04-27,2017-02-27,10,0.10.1,16,1.1.0,7,0.10.0,,,0
STORM-2391,2017-03-01,2017-03-04,16,1.1.0,16,1.1.0,16,1.1.0,16,1.1.0,3
STORM-2389,2017-03-01,2017-03-04,16,1.1.0,16,1.1.0,16,1.1.0,16,1.1.0,3
STORM-2386,2017-02-28,2017-03-04,16,1.1.0,16,1.1.0,15,1.0.3,15|16|26,1.0.3|1.1.0|2.0.0,2
STORM-2395,2017-03-03,2017-03-06,16,1.1.0,16,1.1.0,15,1.0.3,15,1.0.3,0
STORM-2385,2017-02-27,2017-03-06,16,1.1.0,16,1.1.0,16,1.1.0,17,1.0.4,0
STORM-2346,2017-02-06,2017-03-08,15,1.0.3,16,1.1.0,14,0.10.2,,,3
STORM-2194,2016-11-09,2017-03-08,15,1.0.3,16,1.1.0,12,1.0.2,12|26,1.0.2|2.0.0,2
STORM-1772,2016-05-09,2017-03-08,12,1.0.2,16,1.1.0,10,0.10.1,,,3
STORM-2400,2017-03-08,2017-03-09,16,1.1.0,16,1.1.0,16,1.1.0,,,4
STORM-2396,2017-03-04,2017-03-09,16,1.1.0,16,1.1.0,16,1.1.0,,,3
STORM-2387,2017-02-28,2017-03-09,16,1.1.0,16,1.1.0,16,1.1.0,,,5
STORM-2361,2017-02-14,2017-03-09,15,1.0.3,16,1.1.0,14,0.10.2,16,1.1.0,3
STORM-2345,2017-02-05,2017-03-09,15,1.0.3,16,1.1.0,15,1.0.3,15|26,1.0.3|2.0.0,3
STORM-2408,2017-03-11,2017-03-13,16,1.1.0,16,1.1.0,16,1.1.0,,,3
STORM-2403,2017-03-09,2017-03-13,16,1.1.0,16,1.1.0,16,1.1.0,16|17|26,1.1.0|1.0.4|2.0.0,4
STORM-2420,2017-03-16,2017-03-16,16,1.1.0,16,1.1.0,16,1.1.0,,,0
STORM-2422,2017-03-17,2017-03-20,16,1.1.0,16,1.1.0,16,1.1.0,,,4
STORM-2414,2017-03-15,2017-03-20,16,1.1.0,16,1.1.0,16,1.1.0,16|17|26,1.1.0|1.0.4|2.0.0,3
STORM-2411,2017-03-14,2017-03-20,16,1.1.0,16,1.1.0,16,1.1.0,,,4
STORM-2407,2017-03-10,2017-03-20,16,1.1.0,16,1.1.0,16,1.1.0,26,2.0.0,3
STORM-2423,2017-03-18,2017-03-21,16,1.1.0,16,1.1.0,16,1.1.0,26,2.0.0,2
STORM-2427,2017-03-21,2017-03-22,16,1.1.0,16,1.1.0,16,1.1.0,26,2.0.0,2
STORM-2425,2017-03-20,2017-03-22,16,1.1.0,16,1.1.0,16,1.1.0,26,2.0.0,3
STORM-2412,2017-03-14,2017-03-22,16,1.1.0,16,1.1.0,16,1.1.0,,,2
STORM-2409,2017-03-14,2017-03-22,16,1.1.0,16,1.1.0,16,1.1.0,26,2.0.0,3
STORM-2388,2017-02-28,2017-03-22,16,1.1.0,16,1.1.0,16,1.1.0,16,1.1.0,0
STORM-2432,2017-03-23,2017-03-26,16,1.1.0,16,1.1.0,16,1.1.0,,,2
STORM-2450,2017-04-01,2017-04-03,17,1.0.4,17,1.0.4,15,1.0.3,15|16|26,1.0.3|1.1.0|2.0.0,5
STORM-2451,2017-04-02,2017-04-04,17,1.0.4,17,1.0.4,16,1.1.0,16,1.1.0,4
STORM-2440,2017-03-30,2017-04-04,17,1.0.4,17,1.0.4,10,0.10.1,10|11|12|16,0.10.1|1.0.1|1.0.2|1.1.0,0
STORM-2431,2017-03-22,2017-04-05,16,1.1.0,17,1.0.4,15,1.0.3,,,2
STORM-2429,2017-03-21,2017-04-05,16,1.1.0,17,1.0.4,15,1.0.3,15,1.0.3,2
STORM-2457,2017-04-06,2017-04-07,17,1.0.4,17,1.0.4,17,1.0.4,,,2
STORM-2454,2017-04-05,2017-04-07,17,1.0.4,17,1.0.4,17,1.0.4,,,2
STORM-2463,2017-04-11,2017-04-12,17,1.0.4,17,1.0.4,17,1.0.4,,,6
STORM-2469,2017-04-12,2017-04-13,17,1.0.4,17,1.0.4,17,1.0.4,,,3
STORM-2435,2017-03-27,2017-04-13,16,1.1.0,17,1.0.4,15,1.0.3,,,5
STORM-1114,2015-10-15,2017-04-13,7,0.10.0,17,1.0.4,3,0.9.2-incubating,,,3
STORM-2476,2017-04-14,2017-04-14,17,1.0.4,17,1.0.4,17,1.0.4,,,2
STORM-2474,2017-04-13,2017-04-14,17,1.0.4,17,1.0.4,17,1.0.4,,,3
STORM-2467,2017-04-11,2017-04-14,17,1.0.4,17,1.0.4,16,1.1.0,16,1.1.0,3
STORM-2315,2017-01-23,2017-04-14,15,1.0.3,17,1.0.4,14,0.10.2,,,2
STORM-2475,2017-04-14,2017-04-15,17,1.0.4,17,1.0.4,9,1.0.0,9|26,1.0.0|2.0.0,5
STORM-2480,2017-04-17,2017-04-19,17,1.0.4,17,1.0.4,17,1.0.4,,,2
STORM-2486,2017-04-21,2017-04-28,17,1.0.4,17,1.0.4,17,1.0.4,,,5
STORM-2371,2017-02-21,2017-05-04,16,1.1.0,17,1.0.4,15,1.0.3,,,1
STORM-2498,2017-05-03,2017-05-08,17,1.0.4,17,1.0.4,17,1.0.4,,,0
STORM-2479,2017-04-16,2017-05-08,17,1.0.4,17,1.0.4,17,1.0.4,,,4
STORM-2511,2017-05-13,2017-05-15,17,1.0.4,17,1.0.4,17,1.0.4,26,2.0.0,5
STORM-2496,2017-04-28,2017-05-17,17,1.0.4,17,1.0.4,16,1.1.0,16|26,1.1.0|2.0.0,3
STORM-2520,2017-05-17,2017-05-18,17,1.0.4,17,1.0.4,17,1.0.4,21|26,1.2.0|2.0.0,2
STORM-2518,2017-05-17,2017-05-20,17,1.0.4,17,1.0.4,17,1.0.4,18|26,1.1.1|2.0.0,4
STORM-2413,2017-03-14,2017-05-21,16,1.1.0,17,1.0.4,15,1.0.3,,,4
STORM-2343,2017-02-03,2017-05-21,15,1.0.3,17,1.0.4,14,0.10.2,16|26,1.1.0|2.0.0,3
STORM-2526,2017-05-22,2017-05-23,17,1.0.4,17,1.0.4,17,1.0.4,,,5
STORM-2516,2017-05-16,2017-05-30,17,1.0.4,17,1.0.4,17,1.0.4,26,2.0.0,4
STORM-2489,2017-04-24,2017-05-30,17,1.0.4,17,1.0.4,12,1.0.2,12,1.0.2,4
STORM-2536,2017-05-29,2017-05-31,17,1.0.4,17,1.0.4,17,1.0.4,21|26,1.2.0|2.0.0,4
STORM-2505,2017-05-08,2017-06-01,17,1.0.4,17,1.0.4,17,1.0.4,,,7
STORM-2535,2017-05-25,2017-06-02,17,1.0.4,17,1.0.4,17,1.0.4,,,5
STORM-2532,2017-05-25,2017-06-02,17,1.0.4,17,1.0.4,17,1.0.4,26,2.0.0,5
STORM-2503,2017-05-04,2017-06-02,17,1.0.4,17,1.0.4,17,1.0.4,,,8
STORM-2525,2017-05-20,2017-06-09,17,1.0.4,17,1.0.4,17,1.0.4,26,2.0.0,5
STORM-1642,2016-03-21,2017-06-12,9,1.0.0,17,1.0.4,7,0.10.0,7,0.10.0,5
STORM-2557,2017-06-17,2017-06-20,17,1.0.4,17,1.0.4,17,1.0.4,,,3
STORM-2449,2017-04-01,2017-06-20,17,1.0.4,17,1.0.4,16,1.1.0,16|26,1.1.0|2.0.0,3
STORM-2552,2017-06-14,2017-06-21,17,1.0.4,17,1.0.4,17,1.0.4,,,4
STORM-2563,2017-06-21,2017-06-22,17,1.0.4,17,1.0.4,17,1.0.4,,,4
STORM-2562,2017-06-20,2017-06-22,17,1.0.4,17,1.0.4,17,1.0.4,,,4
STORM-2555,2017-06-15,2017-06-24,17,1.0.4,17,1.0.4,17,1.0.4,,,4
STORM-2568,2017-06-23,2017-06-25,17,1.0.4,17,1.0.4,16,1.1.0,16,1.1.0,0
STORM-2599,2017-06-24,2017-06-29,17,1.0.4,17,1.0.4,17,1.0.4,21|26,1.2.0|2.0.0,4
STORM-2597,2017-06-23,2017-06-29,17,1.0.4,17,1.0.4,17,1.0.4,,,5
STORM-2564,2017-06-21,2017-06-29,17,1.0.4,17,1.0.4,17,1.0.4,,,3
STORM-2559,2017-06-19,2017-06-29,17,1.0.4,17,1.0.4,17,1.0.4,,,3
STORM-2558,2017-06-17,2017-06-30,17,1.0.4,17,1.0.4,17,1.0.4,,,4
STORM-2488,2017-04-24,2017-07-03,17,1.0.4,17,1.0.4,17,1.0.4,26,2.0.0,1
STORM-2602,2017-06-26,2017-07-06,17,1.0.4,17,1.0.4,17,1.0.4,,,3
STORM-2478,2017-04-16,2017-07-07,17,1.0.4,17,1.0.4,17,1.0.4,,,4
STORM-2608,2017-06-29,2017-07-10,17,1.0.4,17,1.0.4,7,0.10.0,7|17|18,0.10.0|1.0.4|1.1.1,3
STORM-2093,2016-09-13,2017-07-10,14,0.10.2,17,1.0.4,12,1.0.2,,,4
STORM-1997,2016-07-21,2017-07-12,12,1.0.2,17,1.0.4,9,1.0.0,9,1.0.0,1
STORM-2240,2016-12-12,2017-07-17,15,1.0.3,17,1.0.4,14,0.10.2,26,2.0.0,3
STORM-2639,2017-07-18,2017-07-18,17,1.0.4,17,1.0.4,16,1.1.0,16,1.1.0,3
STORM-2544,2017-06-07,2017-07-18,17,1.0.4,17,1.0.4,16,1.1.0,16,1.1.0,4
STORM-2541,2017-06-05,2017-07-18,17,1.0.4,17,1.0.4,16,1.1.0,16|18|26,1.1.0|1.1.1|2.0.0,5
STORM-2642,2017-07-19,2017-07-20,17,1.0.4,17,1.0.4,16,1.1.0,16|26,1.1.0|2.0.0,4
STORM-2641,2017-07-19,2017-07-20,17,1.0.4,17,1.0.4,17,1.0.4,26,2.0.0,4
STORM-2638,2017-07-17,2017-07-20,17,1.0.4,17,1.0.4,17,1.0.4,,,2
STORM-2645,2017-07-19,2017-07-21,17,1.0.4,17,1.0.4,16,1.1.0,16,1.1.0,3
STORM-2627,2017-07-13,2017-07-21,17,1.0.4,17,1.0.4,17,1.0.4,,,4
STORM-2621,2017-07-10,2017-07-21,17,1.0.4,17,1.0.4,17,1.0.4,18|21|26,1.1.1|1.2.0|2.0.0,4
STORM-2652,2017-07-21,2017-07-23,17,1.0.4,17,1.0.4,16,1.1.0,16|26,1.1.0|2.0.0,4
STORM-2659,2017-07-25,2017-07-26,17,1.0.4,17,1.0.4,16,1.1.0,16,1.1.0,1
STORM-2655,2017-07-24,2017-07-31,17,1.0.4,18,1.1.1,16,1.1.0,,,4
STORM-2613,2017-07-03,2017-08-03,17,1.0.4,19,1.0.5,16,1.1.0,,,1
STORM-2676,2017-08-03,2017-08-04,19,1.0.5,19,1.0.5,19,1.0.5,,,3
STORM-2677,2017-08-03,2017-08-05,19,1.0.5,19,1.0.5,19,1.0.5,,,0
STORM-2674,2017-08-02,2017-08-09,19,1.0.5,19,1.0.5,19,1.0.5,,,4
STORM-2028,2016-08-09,2017-08-09,12,1.0.2,19,1.0.5,9,1.0.0,26,2.0.0,3
STORM-2692,2017-08-11,2017-08-19,19,1.0.5,19,1.0.5,19,1.0.5,,,0
STORM-2682,2017-08-07,2017-08-19,19,1.0.5,19,1.0.5,17,1.0.4,17|18,1.0.4|1.1.1,3
STORM-2500,2017-05-04,2017-08-19,17,1.0.4,19,1.0.5,16,1.1.0,16,1.1.0,0
STORM-2695,2017-08-18,2017-08-20,19,1.0.5,19,1.0.5,19,1.0.5,,,3
STORM-2700,2017-08-21,2017-08-23,19,1.0.5,19,1.0.5,19,1.0.5,,,4
STORM-2705,2017-08-23,2017-08-25,19,1.0.5,19,1.0.5,19,1.0.5,,,3
STORM-2701,2017-08-21,2017-08-25,19,1.0.5,19,1.0.5,19,1.0.5,,,0
STORM-2352,2017-02-09,2017-08-26,15,1.0.3,19,1.0.5,9,1.0.0,9|16,1.0.0|1.1.0,0
STORM-2231,2016-12-02,2017-08-26,15,1.0.3,19,1.0.5,11,1.0.1,11|16,1.0.1|1.1.0,2
STORM-2517,2017-05-16,2017-08-28,17,1.0.4,19,1.0.5,16,1.1.0,16,1.1.0,3
STORM-2522,2017-05-18,2017-08-30,17,1.0.4,19,1.0.5,16,1.1.0,26,2.0.0,0
STORM-2521,2017-05-18,2017-08-30,17,1.0.4,19,1.0.5,16,1.1.0,21|26,1.2.0|2.0.0,0
STORM-2071,2016-08-30,2017-08-30,13,0.9.7,19,1.0.5,11,1.0.1,11|26,1.0.1|2.0.0,0
STORM-2443,2017-03-31,2017-08-31,17,1.0.4,19,1.0.5,16,1.1.0,26,2.0.0,1
STORM-2660,2017-07-26,2017-09-04,17,1.0.4,19,1.0.5,16,1.1.0,16|17|26,1.1.0|1.0.4|2.0.0,2
STORM-2678,2017-08-04,2017-09-07,19,1.0.5,19,1.0.5,19,1.0.5,,,10
STORM-2635,2017-07-17,2017-09-07,17,1.0.4,19,1.0.5,16,1.1.0,26,2.0.0,4
STORM-2445,2017-03-31,2017-09-07,17,1.0.4,19,1.0.5,16,1.1.0,26,2.0.0,4
STORM-2724,2017-09-07,2017-09-08,19,1.0.5,19,1.0.5,17,1.0.4,17|18|26,1.0.4|1.1.1|2.0.0,2
STORM-2533,2017-05-25,2017-09-08,17,1.0.4,19,1.0.5,16,1.1.0,26,2.0.0,4
STORM-2628,2017-07-14,2017-09-09,17,1.0.4,19,1.0.5,16,1.1.0,,,0
STORM-2734,2017-09-09,2017-09-11,19,1.0.5,19,1.0.5,19,1.0.5,26,2.0.0,3
STORM-2732,2017-09-08,2017-09-11,19,1.0.5,19,1.0.5,19,1.0.5,,,4
STORM-2729,2017-09-07,2017-09-11,19,1.0.5,19,1.0.5,19,1.0.5,,,4
STORM-2736,2017-09-11,2017-09-13,19,1.0.5,19,1.0.5,18,1.1.1,18,1.1.1,3
STORM-2675,2017-08-02,2017-09-13,19,1.0.5,19,1.0.5,16,1.1.0,16,1.1.0,4
STORM-2494,2017-04-27,2017-09-13,17,1.0.4,19,1.0.5,16,1.1.0,16,1.1.0,0
STORM-2733,2017-09-08,2017-09-14,19,1.0.5,19,1.0.5,9,1.0.0,9|26,1.0.0|2.0.0,4
STORM-2742,2017-09-18,2017-09-19,20,1.0.6,20,1.0.6,20,1.0.6,,,3
STORM-2738,2017-09-13,2017-09-19,19,1.0.5,20,1.0.6,18,1.1.1,,,4
STORM-2722,2017-09-06,2017-09-19,19,1.0.5,20,1.0.6,18,1.1.1,18|26,1.1.1|2.0.0,4
STORM-2534,2017-05-25,2017-09-19,17,1.0.4,20,1.0.6,15,1.0.3,26,2.0.0,1
STORM-2748,2017-09-20,2017-09-21,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,4
STORM-2751,2017-09-21,2017-09-22,20,1.0.6,20,1.0.6,20,1.0.6,,,2
STORM-2750,2017-09-21,2017-09-22,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,2
STORM-2758,2017-09-26,2017-09-28,20,1.0.6,20,1.0.6,20,1.0.6,,,3
STORM-2757,2017-09-25,2017-09-28,20,1.0.6,20,1.0.6,20,1.0.6,,,3
STORM-2765,2017-09-28,2017-10-02,20,1.0.6,20,1.0.6,20,1.0.6,,,4
STORM-2764,2017-09-28,2017-10-02,20,1.0.6,20,1.0.6,9,1.0.0,9|26,1.0.0|2.0.0,3
STORM-2756,2017-09-24,2017-10-02,20,1.0.6,20,1.0.6,20,1.0.6,21,1.2.0,0
STORM-2357,2017-02-14,2017-10-02,15,1.0.3,20,1.0.6,12,1.0.2,,,1
STORM-2769,2017-10-03,2017-10-04,20,1.0.6,20,1.0.6,20,1.0.6,,,3
STORM-2716,2017-08-31,2017-10-09,19,1.0.5,20,1.0.6,18,1.1.1,26,2.0.0,3
STORM-2666,2017-08-01,2017-10-09,18,1.1.1,20,1.0.6,9,1.0.0,9|16|18|21|26,1.0.0|1.1.0|1.1.1|1.2.0|2.0.0,3
STORM-2426,2017-03-20,2017-10-12,16,1.1.0,20,1.0.6,12,1.0.2,12,1.0.2,0
STORM-2771,2017-10-09,2017-10-13,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,4
STORM-2772,2017-10-10,2017-10-16,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,2
STORM-2777,2017-10-14,2017-10-17,20,1.0.6,20,1.0.6,20,1.0.6,,,4
STORM-2607,2017-06-29,2017-10-17,17,1.0.4,20,1.0.6,15,1.0.3,18|26,1.1.1|2.0.0,3
STORM-2779,2017-10-17,2017-10-18,20,1.0.6,20,1.0.6,20,1.0.6,21|22|26,1.2.0|1.1.2|2.0.0,3
STORM-2786,2017-10-23,2017-10-25,20,1.0.6,20,1.0.6,2,0.9.1-incubating,2|7|9|26,0.9.1-incubating|0.10.0|1.0.0|2.0.0,4
STORM-2706,2017-08-25,2017-10-25,19,1.0.5,20,1.0.6,18,1.1.1,18,1.1.1,2
STORM-2784,2017-10-23,2017-10-27,20,1.0.6,20,1.0.6,20,1.0.6,21|26,1.2.0|2.0.0,3
STORM-2787,2017-10-25,2017-10-30,20,1.0.6,20,1.0.6,20,1.0.6,21|26,1.2.0|2.0.0,3
STORM-2795,2017-11-01,2017-11-03,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,4
STORM-2803,2017-11-06,2017-11-08,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,3
STORM-2794,2017-10-31,2017-11-08,20,1.0.6,20,1.0.6,20,1.0.6,,,3
STORM-2804,2017-11-08,2017-11-09,20,1.0.6,20,1.0.6,20,1.0.6,,,3
STORM-2549,2017-06-10,2017-11-11,17,1.0.4,20,1.0.6,16,1.1.0,16|26,1.1.0|2.0.0,2
STORM-2808,2017-11-10,2017-11-12,20,1.0.6,20,1.0.6,20,1.0.6,,,3
STORM-2811,2017-11-12,2017-11-13,20,1.0.6,20,1.0.6,16,1.1.0,16|26,1.1.0|2.0.0,2
STORM-2810,2017-11-11,2017-11-14,20,1.0.6,20,1.0.6,20,1.0.6,22|26,1.1.2|2.0.0,3
STORM-2809,2017-11-11,2017-11-14,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,2
STORM-2814,2017-11-14,2017-11-15,20,1.0.6,20,1.0.6,20,1.0.6,,,2
STORM-2820,2017-11-15,2017-11-16,20,1.0.6,20,1.0.6,20,1.0.6,,,4
STORM-2815,2017-11-14,2017-11-16,20,1.0.6,20,1.0.6,20,1.0.6,,,2
STORM-2546,2017-06-08,2017-11-16,17,1.0.4,20,1.0.6,16,1.1.0,16|26,1.1.0|2.0.0,2
STORM-2825,2017-11-19,2017-11-21,20,1.0.6,20,1.0.6,20,1.0.6,21,1.2.0,0
STORM-2829,2017-11-21,2017-11-24,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,2
STORM-2833,2017-11-27,2017-11-28,20,1.0.6,20,1.0.6,9,1.0.0,9|26,1.0.0|2.0.0,2
STORM-2827,2017-11-20,2017-11-29,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,2
STORM-2834,2017-11-28,2017-12-05,20,1.0.6,20,1.0.6,20,1.0.6,,,3
STORM-2835,2017-11-29,2017-12-07,20,1.0.6,20,1.0.6,20,1.0.6,21|26,1.2.0|2.0.0,1
STORM-2850,2017-12-08,2017-12-11,20,1.0.6,20,1.0.6,20,1.0.6,21|26,1.2.0|2.0.0,2
STORM-2855,2017-12-14,2017-12-15,20,1.0.6,20,1.0.6,20,1.0.6,,,3
