LOC,NumParameters,NumBranches,NestingDepth,NumCodeSmells,NumLocalVariables,NumRevisions,NumAuthors,TotalStmtAdded,TotalStmtDeleted,MaxChurn,AvgChurn,HasFixHistory,Buggy
0.345324,0.090909,0.065557,0.111111,0.011905,0.170732,0.166667,0.6,0.364286,0.030928,0.264463,0.11157,1,no
0.100719,0,0.029136,0.166667,0.011905,0.073171,0.166667,0.4,0.121429,0.030928,0.115702,0.041322,0,no
0.043165,0,0.007284,0.055556,0.02381,0,0.041667,0.2,0.042857,0,0.049587,0.049587,0,no
0.172662,0.090909,0.03642,0.111111,0.011905,0.097561,0.291667,0.6,0.2,0.041237,0.090909,0.03778,1,no
0.035971,0.090909,0.007284,0.055556,0,0,0.041667,0.2,0.035714,0,0.041322,0.041322,0,no
0.244604,0,0.03642,0.111111,0.02381,0.04878,0.291667,0.6,0.307143,0.092784,0.289256,0.061393,1,no
0.057554,0,0.007284,0.055556,0,0,0.083333,0.4,0.057143,0,0.057851,0.033058,0,no
0.079137,0.181818,0.014568,0.111111,0,0.04878,0.041667,0.2,0.078571,0,0.090909,0.090909,0,no
0.071942,0.090909,0.014568,0.111111,0,0,0.041667,0.2,0.071429,0,0.082645,0.082645,0,no
0.165468,0.090909,0.007284,0.055556,0,0.073171,0.041667,0.2,0.164286,0,0.190083,0.190083,1,no
0.194245,0,0.03642,0.111111,0.011905,0.073171,0.083333,0.4,0.192857,0,0.190083,0.11157,1,no
0.093525,0.272727,0.007284,0.055556,0,0.04878,0.041667,0.2,0.092857,0,0.107438,0.107438,0,no
0.071942,0.181818,0.007284,0.055556,0,0.02439,0.041667,0.2,0.071429,0,0.082645,0.082645,1,no
0.043165,0,0.007284,0.055556,0,0,0.041667,0.2,0.042857,0,0.049587,0.049587,1,no
0.05036,0.090909,0.007284,0.055556,0,0.02439,0.041667,0.2,0.05,0,0.057851,0.057851,1,no
0.079137,0.181818,0.014568,0.111111,0.011905,0.02439,0.125,0.2,0.092857,0.020619,0.099174,0.041322,0,yes
0.071942,0.090909,0.014568,0.111111,0.011905,0.02439,0.125,0.2,0.085714,0.020619,0.090909,0.038567,0,yes
